count,cite,rank,year
2,"Leigh J 1992 Am J Public Health",3787,1992
2,"Martin J 1918 Forbes Magazine 1027",3787,1918
2,"Sassen S 2006 Territory",3787,2006
2,"Friedman M 1970 NY Times Magazi 0913",3787,1970
2,"Diani M 1997 Mobilization",3787,1997
2,"Smith A 1776 Inquiry Nature Cause",3787,1776
2,"Booth A 2008 J Marriage Fam",3787,2008
2,"Ferraro K 1997 J Health Soc Behav",3787,1997
2,"Fritsche I 2005 Deviant Behav",3787,2005
2,"Levitt P 2007 God Needs NO Passpor",3787,2007
2,"Yount K 2010 Worksh Meth Theor IS",3787,2010
2,"Bernstein B 1971 Class Codes Control",3787,1971
2,"Eddy J 2003 Prisoners Once Remov",3787,2003
2,"Raley K 2003 Demogr Res",3787,2003
2,"Dalton R 2003 Comp Polit Stud",3787,2003
2,"Rivera L 2010 Qual Sociol",3787,2010
2,"Pennell B 2004 Int J Meth Psych Res",3787,2004
2,"Collins P 1994 Mothering Ideology E",3787,1994
2,"Coley R 1998 Am Psychol",3787,1998
2,"Klein N 2007 Shock Doctrine Rise",3787,2007
2,"Maney G 2005 Sociol Perspect",3787,2005
2,"Komaie G 2007 Young Adults US Midd",3787,2007
2,"Rosenstone S 1993 Mobilization Partici",3787,1993
2,"Bookwala J 2005 J Gerontol B-psychol",3787,2005
2,"American B 2011 Enr Degr AW 1963 200",3787,2011
2,"Coenders M 1998 Eur Sociol Rev",3787,1998
2,"Braithwaite V 1998 Trust Governance",3787,1998
2,"Hsu B 2008 J Sci Stud Relig",3787,2008
2,"Uggen C 2004 Perspectives Politic",3787,2004
2,"Jorgenson A 2011 Hum Ecol Rev",3787,2011
2,"Webber C 2007 Theor Criminol",3787,2007
2,"Uhlaner C 1989 Political Behavior",3787,1989
2,"Danziger S 2010 Annu Rev Sociol",3787,2010
2,"Holmqvist M 2009 Work Employ Soc",3787,2009
2,"Keating P 2003 Inside Technol",3787,2003
2,"Jonsson J 2011 Eur Sociol Rev",3787,2011
2,"Mansuri G 2006 Migration Sex Bias C",3787,2006
2,"Neckerman K 1991 Soc Probl",3787,1991
2,"Fulkerson J 2006 J Adolescent Health",3787,2006
2,"Cherlin A 2005 Future Child",3787,2005
2,"Takaki R 1979 Iron Cages Race Cult",3787,1979
2,"Kapstein M 2009 Buddhism Tibet China",3787,2009
2,"Nepstad S 1997 Sociol Inq",3787,1997
2,"Lovaglia M 1995 Soc Forces",3787,1995
2,"Haunschild P 1998 Admin Sci Quart",3787,1998
2,"Brewer M 1991 Pers Soc Psychol B",3787,1991
2,"Brezina T 1996 Criminology",3787,1996
2,"England P 1990 Marketplace Rethinki",3787,1990
2,"Phillips S 2011 J Child Fam Stud",3787,2011
2,"Elliott S 2010 Symb Interact",3787,2010
2,"Cooksey E 1997 Soc Forces",3787,1997
2,"Tsui M 2002 Gender Soc",3787,2002
2,"Gellner D 1995 Contested Heirarchie",3787,1995
2,"Weber B 2005 Int Regional Sci Rev",3787,2005
2,"Drentea P 2000 J Health Soc Behav",3787,2000
2,"Letiecq B 2004 J Fam Issues",3787,2004
2,"Deming W 1940 Ann Math Stat",3787,1940
2,"Nelson B 1969 Idea Usury Tribal BR",3787,1969
2,"Baerveldt C 2008 Can J Criminol Crim",3787,2008
2,"Adamczyk A 2008 Soc Sci Res",3787,2008
2,"Comaroff J 2007 Public Culture",3787,2007
2,"Caspi A 1987 J Pers Soc Psychol",3787,1987
2,"Ponte S 2002 World Dev",3787,2002
2,"Ignatow G 2007 J Theor Soc Behav",3787,2007
2,"Hughey M 2008 J Contemp Ethnogr",3787,2008
2,"Smith C 2003 Methodological Desig",3787,2003
2,"Hoigard C 1992 Backstreets Prostitu",3787,1992
2,"Michalko R 1998 Mystery Eye Shadow B",3787,1998
2,"Sutcliffe S 2003 Children New Age His",3787,2003
2,"Heckert D 1989 Deviant Behav",3787,1989
2,"Cloward R 1978 Poor Peoples Movemen",3787,1978
2,"Cimino R 2011 City Community",3787,2011
2,"Boltanski L 1983 Soc Sci Inform",3787,1983
2,"Ganzeboom H 1991 Annu Rev Sociol",3787,1991
2,"Blank R 2002 J Econ Lit",3787,2002
2,"Goldfield M 1997 Color Politics Race",3787,1997
2,"Hartmann D 2009 Soc Probl",3787,2009
2,"Bendheim-thoman C 2008 Intr Frag Fam Publ U",3787,2008
2,"Leamer E 1983 Am Econ Rev",3787,1983
2,"Rebovich D 2002 J EC Crime Managemen",3787,2002
2,"Timmermans S 2003 Sociol Health Ill",3787,2003
2,"Gesthuizen M 2009 Scand Polit Stud",3787,2009
2,"Becker B 2010 Eur Sociol Rev",3787,2010
2,"Wechsler H 1995 Am J Public Health",3787,1995
2,"Gergen K 1991 Saturated Self Dilem",3787,1991
2,"Scully D 1984 Soc Probl",3787,1984
2,"Bernard T 1996 Crime Justice",3787,1996
2,"Barrientos A 2008 Dev Change",3787,2008
2,"Manning W 2003 J Marriage Fam",3787,2003
2,"Uchino B 2006 J Behav Med",3787,2006
2,"Bound J 1992 Q J Econ",3787,1992
2,"Johnston H 2005 Frames Protest Socia",3787,2005
2,"Zimmer Z 2003 Demography",3787,2003
2,"Williams K 2010 Hdb Study Mental Hlt",3787,2010
2,"Ruggles S 1994 Am Sociol Rev",3787,1994
2,"Spilerman S 2000 Annu Rev Sociol",3787,2000
2,"Ray R 1999 Annu Rev Sociol",3787,1999
2,"Reither E 2009 Soc Sci Med",3787,2009
2,"Svallfors S 2007 Political Sociology",3787,2007
2,"Zerubavel E 1991 Fine Line Making Dis",3787,1991
2,"Batalova J 2002 J Marriage Fam",3787,2002
2,"Thibaut J 1975 Procedural Justice P",3787,1975
2,"Hannan M 2010 Annu Rev Sociol",3787,2010
2,"Stack S 1983 J Health Soc Behav",3787,1983
2,"Golombok S 1997 J Child Psychol Psyc",3787,1997
2,"Armstrong E 2006 Soc Probl",3787,2006
2,"Ayers J 2010 Am J Public Health",3787,2010
2,"Cho R 2011 Fam Relat",3787,2011
2,"Freedman D 2008 Evaluation Rev",3787,2008
2,"Goode E 2008 Out Control Assessin",3787,2008
2,"Akers R 2003 Social Learning Theo",3787,2003
2,"Von D 2006 Soc Sci Med",3787,2006
2,"Zmerli S 2008 Public Opin Quart",3787,2008
2,"Simon B 1998 J Pers Soc Psychol",3787,1998
2,"Tyson K 2005 Am Sociol Rev",3787,2005
2,"Humphreys L 1970 Tearoom Trade Impers",3787,1970
2,"Crawford M 1992 Woman Killing Intima",3787,1992
2,"Nyamukapa C 2005 Soc Sci Med",3787,2005
2,"Fincham F 2010 J Marriage Fam",3787,2010
2,"Gerbner G 1977 J Commun",3787,1977
2,"Polakowski M 1994 J Quant Criminol",3787,1994
2,"Thompson C 1992 Deviant Behav",3787,1992
2,"Caplow T 1950 Am Sociol Rev",3787,1950
2,"Koos S 2012 Socio-econ Rev",3787,2012
2,"Hektner J 2007 Experience Sampling",3787,2007
2,"Schoppe-sullivan S 2004 J Fam Psychol",3787,2004
2,"Collins J 2003 Threads Gender Labor",3787,2003
2,"Heaton P No Year No Source",3787,
2,"Wiik K 2009 J Marriage Fam",3787,2009
2,"Glenn E 1992 Signs",3787,1992
2,"Primiano L 2005 Gay Relig",3787,2005
2,"Bellas M 1999 Ann Am Acad Polit SS",3787,1999
2,"Cornwall M 1987 Rev Relig Res",3787,1987
2,"Shove E 2003 Comfort Cleanliness",3787,2003
2,"Saenz R 2003 Challenges Rural AM",3787,2003
2,"Kornai J 1980 EC Shortage",3787,1980
2,"Dawson M 2009 Violence Against Women",3787,2009
2,"Surette R 1998 Media Crime Criminal",3787,1998
2,"Wuthnow R 2004 J Sci Stud Relig",3787,2004
2,"Wood M 2007 Possession Power New",3787,2007
2,"Takagi E 2006 Res Aging",3787,2006
2,"Reinharz S 1992 Feminist Methods Soc",3787,1992
2,"Dehejia R 1999 J Am Stat Assoc",3787,1999
2,"Cronon W 1991 Natures Metropolis C",3787,1991
2,"Kogan I 2006 Soc Forces",3787,2006
2,"Moffitt R 2005 Demography",3787,2005
2,"Mizruchi M 1982 Am Corporate Network",3787,1982
2,"Rowatt W 2005 J Sci Stud Relig",3787,2005
2,"Weber M 1993 Sociology Relig",3787,1993
2,"Koenig M 2003 Demography",3787,2003
2,"Cockerham W 2006 Soc Sci Med",3787,2006
2,"Skirbekk V 2010 J Sci Stud Relig",3787,2010
2,"Roy D 1959 Hum Organ",3787,1959
2,"Cornwell B 2004 Am Sociol Rev",3787,2004
2,"Garfinkel H 1988 Sociological Theory",3787,1988
2,"Hernandez-leon R 2000 Soc Sci Quart",3787,2000
2,"Baker D 2009 Plunder Blunder Rise",3787,2009
2,"Johnson D 2001 Sociol Focus",3787,2001
2,"Michael R 1985 Demography",3787,1985
2,"Weisburd D 1991 Crimes Middle Classe",3787,1991
2,"Wilson J 1975 Thinking Crime",3787,1975
2,"Popkin S 2010 Urban Aff Rev",3787,2010
2,"LU X 1981 LU Xun Auanji",3787,1981
2,"Cheal D 1988 Gift EC",3787,1988
2,"Williams K 1988 Am Sociol Rev",3787,1988
2,"Earle R 2011 Criminol Crim Justic",3787,2011
2,"Stewart G 1998 Yale Law J",3787,1998
2,"Booth A 1997 Generation Risk Grow",3787,1997
2,"Plantenga J 2005 Reconciliation Work",3787,2005
2,"Stanford J 2000 Matern Child Health J",3787,2000
2,"Davie G 2002 Europe Exceptional C",3787,2002
2,"Cancian M 1999 Demography",3787,1999
2,"Yamagishi T 1995 Sociol Perspect",3787,1995
2,"Settersten R 1996 Gerontologist",3787,1996
2,"Marwell N 2004 Am Sociol Rev",3787,2004
2,"Kentor J 1998 Am J Sociol",3787,1998
2,"Christakis N 2009 Connected Surprising",3787,2009
2,"Krause N 2004 J Sci Stud Relig",3787,2004
2,"Nguyen L 2006 Asian Population Stu",3787,2006
2,"Johnson M 2006 Violence Against Wom",3787,2006
2,"Marques J 1988 Eur J Soc Psychol",3787,1988
2,"Lavee Y 2003 Marriage Fam Rev",3787,2003
2,"Stange K 2011 Demography",3787,2011
2,"Kosterman R 2000 Am J Public Health",3787,2000
2,"Murphy R 1990 Body Silent",3787,1990
2,"Massengill R 2008 J Sci Stud Relig",3787,2008
2,"Stepanikova I 2011 Soc Sci Res",3787,2011
2,"Kamel G 1980 Deviant Behav",3787,1980
2,"Catalano S 2007 Intimate Partner Vio",3787,2007
2,"Bui H 2003 Violence Against Wom",3787,2003
2,"Lewis A 2003 Race Schoolyard Nego",3787,2003
2,"Kenney M 1986 Biotechnology U Ind",3787,1986
2,"Amenta E 2009 Am Sociol Rev",3787,2009
2,"Ling R 2010 Brit Social Attitude",3787,2010
2,"Netting F 2005 Nonprof Volunt Sec Q",3787,2005
2,"Zolberg V 1984 Soc Forces",3787,1984
2,"Hutcheson F 1772 Social Values Ind RE",3787,1772
2,"Hadden J 1987 Soc Forces",3787,1987
2,"Mccammon H 2003 Soc Forces",3787,2003
2,"Adler P 2002 Acad Manage Rev",3787,2002
2,"Hektner J 1995 J Res Rural ED",3787,1995
2,"Stack S 2000 Suicide Life-threat",3787,2000
2,"Joyce T 2000 Demography",3787,2000
2,"Thoits P 1989 Annu Rev Sociol",3787,1989
2,"Altschuler A 2004 Soc Sci Med",3787,2004
2,"Qian Z 1999 Sociol Perspect",3787,1999
2,"Hanson S 1991 Ann Assoc Am Geogr",3787,1991
2,"Perrow C 1999 Normal Accidents Liv",3787,1999
2,"Massey D 2010 Brokered Boundaries",3787,2010
2,"Tironi E 1999 Irrupcion Masas Male",3787,1999
2,"Model S 2002 Int Migr Rev",3787,2002
2,"Mcmanus P 2000 Soc Sci Res",3787,2000
2,"Villarreal A 2002 Am Sociol Rev",3787,2002
2,"Brady D 2007 Work Occupation",3787,2007
2,"Loveland M 2005 J Sci Stud Relig",3787,2005
2,"Ferraro K 2009 Hdb Theories Aging",3787,2009
2,"Abbott A 2001 Time Matters Theory",3787,2001
2,"Schram S 2009 Am Sociol Rev",3787,2009
2,"Parker R 2003 Soc Sci Med",3787,2003
2,"Buysse D 1989 Psychiat Res",3787,1989
2,"WU X 2004 Demography",3787,2004
2,"Cook T 1979 Quasiexperimentation",3787,1979
2,"Durand J 2003 Clandestinos Migraci",3787,2003
2,"Jacobs D 2008 Homicide Stud",3787,2008
2,"Pillemer K 2006 Gerontologist",3787,2006
2,"Ghaziani A 2008 Dividends Dissent CO",3787,2008
2,"Illich I 1976 Med Nemesis Expropri",3787,1976
2,"Ensher E 1997 J Vocat Behav",3787,1997
2,"Jones R 2008 Perspect Sex Repro H",3787,2008
2,"Reardon S 2011 Am J Sociol",3787,2011
2,"Friedman J 1988 J Quantitative Crimi",3787,1988
2,"Liang K 1986 Biometrika",3787,1986
2,"Crick N 1995 Child Dev",3787,1995
2,"Carroll G 2000 Am J Sociol",3787,2000
2,"Korenman S 1992 J Hum Resour",3787,1992
2,"Henwood K 2003 Brit J Soc Psychol",3787,2003
2,"Ashforth A 2005 Witchcraft Violence",3787,2005
2,"Ripley R 2011 Manual Siena Version",3787,2011
2,"Beckett K 2011 Criminology Public P",3787,2011
2,"Katz J 2001 Ethnography",3787,2001
2,"Mcfarlane J 2002 Obstet Gynecol",3787,2002
2,"Leary M 1995 Self Presentation IM",3787,1995
2,"Collins R 1981 Am J Sociol",3787,1981
2,"Parry D 2005 Sex Roles",3787,2005
2,"Logan J 2007 Urban Fortunes Polit",3787,2007
2,"Cohen J 1992 Psychol Bull",3787,1992
2,"Kelman H 2006 Annu Rev Psychol",3787,2006
2,"Taylor J 2009 J Fam Issues",3787,2009
2,"Wilkins L 1965 Social Deviance",3787,1965
2,"Sahlins M 1996 Curr Anthropol",3787,1996
2,"Brewer V 1999 Homicide Studies",3787,1999
2,"Liu E 2009 J Sci Stud Relig",3787,2009
2,"Berger L 2005 Econ J",3787,2005
2,"Zelizer V 1994 Social Meaning Money",3787,1994
2,"Chan T 2010 Social Status Cultur",3787,2010
2,"Mokdad A 2004 Jama-j Am Med Assoc",3787,2004
2,"Benda B 1997 J Sci Stud Relig",3787,1997
2,"Milkman R 2006 LA Story Immigrant W",3787,2006
2,"Collett J 2009 J Sci Stud Relig",3787,2009
2,"Kahn J 2006 J Health Soc Behav",3787,2006
2,"Smith C 2002 J Sci Stud Relig",3787,2002
2,"Comstock G 1977 J Health Soc Behav",3787,1977
2,"Koskinen J 2007 J Stat Plan Infer",3787,2007
2,"Fox M 2007 J High Educ",3787,2007
2,"Simons R 2005 Criminology",3787,2005
2,"Foucault M 1988 Final Foucault",3787,1988
2,"Izraeli D 1997 Israel Social Sci RE",3787,1997
2,"Baker J 2008 Sociol Relig",3787,2008
2,"Ekstrom R 1986 Teach Coll Rec",3787,1986
2,"Aboderin I 2004 J Gerontol B-psychol",3787,2004
2,"Talbott M 1998 J Aging Stud",3787,1998
2,"Pear R 2011 NY Times 0829",3787,2011
2,"Rumbaut R 1994 Sociol Forum",3787,1994
2,"Walker J 2004 J Public Hlth",3787,2004
2,"England P 2004 Gender Soc",3787,2004
2,"Dyke N 2010 Soc Mov Protest Cont",3787,2010
2,"Spilerman S 2000 Sociology",3787,2000
2,"Szreter S 2002 Theor Soc",3787,2002
2,"Della P 2006 Globalization Transn",3787,2006
2,"Lounsbury M 2007 Organ Stud",3787,2007
2,"Mizruchi M 1988 Admin Sci Quart",3787,1988
2,"Frame M 1994 Fam Relat",3787,1994
2,"Lehrer E 2008 J Popul Econ",3787,2008
2,"Bratton M 1997 Democratic Expt Afri",3787,1997
2,"Saada-ophir G 2006 Cult Anthropol",3787,2006
2,"Polletta F 2006 IT Was Fever Storyte",3787,2006
2,"Vaugan D 1992 What IS Case Explori",3787,1992
2,"Massoglia M 2008 Law Soc Rev",3787,2008
2,"Poehlmann J 2005 Child Dev",3787,2005
2,"Rumbaut R 2005 Ethnic Racial Stud",3787,2005
2,"Hofrenning D 1995 Washington Not IT PR",3787,1995
2,"Ross C 1999 Demography",3787,1999
2,"Norris P 2005 Comp Polit",3787,2005
2,"Cuddy A 2004 J Soc Issues",3787,2004
2,"Porter T 1995 Trust Numbers",3787,1995
2,"Korczynski M 2003 Organization",3787,2003
2,"Bell D 1996 Cultural Contradicti",3787,1996
2,"Bandelj N 2008 From Communists TO Foreign Capitalists: the Social Foundations of Foreign Direct Investment in Postsocialist Europe",3787,2008
2,"Landale N 1998 Soc Sci Res",3787,1998
2,"Greil A 2010 Sociol Health Ill",3787,2010
2,"Black D 2000 Demography",3787,2000
2,"Folbre N 2002 Invisible Heart EC F",3787,2002
2,"Mayer S 1997 What Money Cant Buy",3787,1997
2,"Mcgee M 2005 Self Help Inc Makeov",3787,2005
2,"Oberschall A 2004 Sociol Theor",3787,2004
2,"Olson L 2000 J Sci Stud Relig",3787,2000
2,"Saez 2009 J Mens Studies",3787,
2,"Hirschi T 1969 Soc Probl",3787,1969
2,"Polletta F 2006 Mobilization",3787,2006
2,"Carroll A 1999 Bus Soc",3787,1999
2,"Gambetta D 1993 Sicilian Mafia Busin",3787,1993
2,"Chitwood D 2008 J Drug Issues",3787,2008
2,"Oliver M 1996 Disability Soc",3787,1996
2,"King M 2010 Integrated Public US",3787,2010
2,"Blau F 1992 Rev Econ Stat",3787,1992
2,"Kellner D 1995 Media Culture Cultur",3787,1995
2,"Mccarthy B 2008 Am Sociol Rev",3787,2008
2,"Webster M 1983 Am J Sociol",3787,1983
2,"Jackson M 2007 Acta Sociol",3787,2007
2,"Koopmans R 2005 Mobilization",3787,2005
2,"Abulughod L 1990 Am Ethnol",3787,1990
2,"O'dell R 1937 Tennessee Business P",3787,1937
2,"Seo M 2002 Acad Manage Rev",3787,2002
2,"Griffith D 2005 New Destinations Mex",3787,2005
2,"Zorza J 2007 Domestic Violence RE",3787,2007
2,"Cornelius W 2005 J Ethn Migr Stud",3787,2005
2,"Liu E 2011 Rev Relig R in Press",3787,2011
2,"Ying Y 1995 Am J Commun Psychol",3787,1995
2,"Krumrei E 2009 J Marriage Fam",3787,2009
2,"Clarke H 2003 Brit J Polit Sci",3787,2003
2,"Magee J 2008 Acad Manag Ann",3787,2008
2,"Bankston C 1995 Sociol Quart",3787,1995
2,"Hertel B 1988 J Sci Stud Relig",3787,1988
2,"Bowen J 2007 Why the French Dont Like Headscarves: Islam",3787,2007
2,"Rubin D 1980 J Am Stat Assoc",3787,1980
2,"Sassler S 2010 J Marriage Fam",3787,2010
2,"Ritchie L 2007 Sociological Spectru",3787,2007
2,"Uscensus B 2003 Curr Pop Surv Ann SO",3787,2003
2,"Parker K 2005 Criminology",3787,2005
2,"Burns S 2008 J Contemp Ethnogr",3787,2008
2,"Morrow M 2003 Health Promot Int",3787,2003
2,"Young J 1999 Exclusive Soc Social",3787,1999
2,"Wallace J 2003 J Stud Alcohol",3787,2003
2,"Fishbein M 1975 Belief Attitude Inte",3787,1975
2,"Bramlett M 2002 Vital Hlth Stat Repo",3787,2002
2,"Merten D 1997 Sociol Educ",3787,1997
2,"Luke N 2002 Popul Dev Rev",3787,2002
2,"Del B 2009 Oxford Econ Pap",3787,2009
2,"Laumann E 1987 Org State Social Cho",3787,1987
2,"Marens R 2012 Socio-econ Rev",3787,2012
2,"Hagan J 1994 Crime Disrepute",3787,1994
2,"Chandon P 2004 J Consum Res",3787,2004
2,"Davis J 2005 Soc Probl",3787,2005
2,"Mishel L 2009 State Working Am 200",3787,2009
2,"Ford K 2008 Sociology Compass",3787,2008
2,"Zhang W 2009 Soc Sci Med",3787,2009
2,"Thumma S 1991 Sociol Anal",3787,1991
2,"Frisco M 2003 J Fam Issues",3787,2003
2,"Carothers S 2005 J Fam Psychol",3787,2005
2,"Korpi W 2003 Annu Rev Sociol",3787,2003
2,"Ryff C 1994 Psychol Aging",3787,1994
2,"Melegh A 2012 European Sociologica",3787,2012
2,"Steinberg L 1986 Child Dev",3787,1986
2,"Kuznets S 1955 Am Econ Rev",3787,1955
2,"Verba S 1997 J Polit",3787,1997
2,"Eckberg D 1985 Soc Sci J",3787,1985
2,"Reskin B 2005 J Econ Perspect",3787,2005
2,"Priest R 2008 Missiology Int Rev",3787,2008
2,"Kalish Y 2006 Soc Networks",3787,2006
2,"Fox M 2010 Am Behav Sci",3787,2010
2,"Fine G 1979 Am J Sociol",3787,1979
2,"Wood R 2007 Effects Marriage Hlt",3787,2007
2,"Gershoff E 2002 Psychol Bull",3787,2002
2,"Jackson G 2001 Origins Nonliberal C",3787,2001
2,"Liefbroer A 2008 Demographic Challeng",3787,2008
2,"Brady D 2003 Soc Forces",3787,2003
2,"Goodreau S 2009 Demography",3787,2009
2,"Prebish C 1998 Faces Buddhism AM",3787,1998
2,"Woodward J 2003 Making Things Happen",3787,2003
2,"Davie G 2000 Relig Modern Europe",3787,2000
2,"Mccall L 2000 Am Sociol Rev",3787,2000
2,"Cohen J 1960 Educ Psychol Meas",3787,1960
2,"Cooley C 1922 Human Nature Social",3787,1922
2,"Rudd E 2000 Gender Soc",3787,2000
2,"Kahn M 2002 J Policy Anal Manag",3787,2002
2,"Raudenbush W 2002 Hierarchical Linear",3787,2002
2,"Marx K 2000 K Marx Selected Writ",3787,2000
2,"Lahire B 2008 Poetics",3787,2008
2,"Collier J 1967 Visual Anthr Photogr",3787,1967
2,"Parisi D 2011 Soc Forces",3787,2011
2,"Krueger A 2007 What Makes A Terrorist: Economics and the Roots of Terrorism",3787,2007
2,"Nepstad S 2001 Passionate Politics",3787,2001
2,"Mcfarland D 2004 Am J Sociol",3787,2004
2,"Davis-floyd R 1992 Birth Am Rite Passag",3787,1992
2,"Powell W 2005 Am J Sociol",3787,2005
2,"Abe-kim J 2007 Am J Public Health",3787,2007
2,"Marvell T 1996 Criminology",3787,1996
2,"Strauss A 1978 Negotiations Varieti",3787,1978
2,"Green D 1998 Am J Sociol",3787,1998
2,"Notestein F 1945 Food World",3787,1945
2,"Becker G 1976 EC Approach Human BE",3787,1976
2,"Van P 2008 Eur Sociol Rev",3787,2008
2,"Mares I 2003 Politics Social Risk",3787,2003
2,"Tolnay S 1997 Soc Forces",3787,1997
2,"Stark D 1992 E Eur Polit Soc",3787,1992
2,"Rivkin S 2005 Econometrica",3787,2005
2,"Lowenkamp C 2003 J Res Crime Delinq",3787,2003
2,"Mackenzie D 2006 Engine Not Camera FI",3787,2006
2,"Sampson R 2006 Many Colors Crime IN",3787,2006
2,"Laumann E 1966 Prestige Ass Urban C",3787,1966
2,"Cho Y 2004 Int Migr Rev",3787,2004
2,"Rudman L 2007 Group Process Interg",3787,2007
2,"Statacorp 2011 Stat Stat Softw Rel",3787,
2,"Gibbs J 1975 Crime Punishment Det",3787,1975
2,"Meyer D 2006 Mobilization",3787,2006
2,"Ganzeboom H 1989 Res Social Stratific",3787,1989
2,"Becker G 1965 Econ J",3787,1965
2,"Woo D 1994 Glass Ceiling Asian",3787,1994
2,"Secretaria D 2010 Cierr Prod Agr Distr",3787,2010
2,"Vigdor J 2002 Brookings Wharton PA",3787,2002
2,"Goetz E 1993 Shelter Burden Local",3787,1993
2,"Secretaria D 2005 Cierr Prod Agr Distr",3787,2005
2,"Department O 2001 Val Peopl New Strat",3787,2001
2,"Hearn J 1998 Violences Men Men TA",3787,1998
2,"Thrasher F 1927 Gang Study 1313 Gang",3787,1927
2,"Allen R 2010 Ethnic Racial Stud",3787,2010
2,"Phillips D 1972 Am J Sociol",3787,1972
2,"Lee J 1979 Alternative Lifestyl",3787,1979
2,"Roediger D 1991 Wages Whiteness Race",3787,1991
2,"Frickel S 2005 New Political Sociol",3787,2005
2,"Milkie M 1999 J Marriage Fam",3787,1999
2,"Bluestone B 1982 Deindustrialization",3787,1982
2,"Woolgar S 1991 Sociology Monsters E",3787,1991
2,"Mcgovern P 2004 Work Occupation",3787,2004
2,"Moen P 2001 Hdb Aging Social Sci",3787,2001
2,"Marshall M 2005 Polity 4 Project Pol",3787,2005
2,"Bourdieu P 1997 Logic Gift Ethic Gen",3787,1997
2,"Appadurai A 1990 Public Culture",3787,1990
2,"Scaff L 2011 M Weber AM",3787,2011
2,"Snijders T 2002 J Social Structure",3787,2002
2,"Forsyth C 1997 Deviant Behav",3787,1997
2,"Martinez G 2011 Vital Hlth Statics",3787,2011
2,"Abrego L 2006 Latino Studies",3787,2006
2,"Nord C 2006 2006046 Nces US Dep",3787,2006
2,"Wong M 2002 New Engl J Med",3787,2002
2,"Burns S 2003 Soc Probl",3787,2003
2,"Finn J 2004 J Interpers Violence",3787,2004
2,"Peek L 2005 Sociol Relig",3787,2005
2,"Delavande A 2009 Demogr Res",3787,2009
2,"Cappelli P 1999 New Deal Work",3787,1999
2,"Angrist J 1992 4067 Nber",3787,1992
2,"Avellar S 2005 J Marriage Fam",3787,2005
2,"Smith V 1997 Annu Rev Sociol",3787,1997
2,"Zhang L 2005 Rev High Educ",3787,2005
2,"Smith C 2003 Rev Relig Res",3787,2003
2,"Meggiolaro S 2010 Demogr Res",3787,2010
2,"Thornton A 1987 Sociological Forum",3787,1987
2,"Swann C 2006 Demography",3787,2006
2,"Williams R 1994 States Social Evolut",3787,1994
2,"Zhang Y 2009 J Marriage Fam",3787,2009
2,"Bankston C 2000 Sociol Quart",3787,2000
2,"Castilla E 2005 Am J Sociol",3787,2005
2,"Roberts T 2007 Climate Injustice GL",3787,2007
2,"Denzin N 2000 Hdb Qualitative Res",3787,2000
2,"Kelling G 1996 Fixing Broken Window",3787,1996
2,"Becker H 1973 Outsiders Studies SO",3787,1973
2,"Irwin J 1980 Prisons Turmoil",3787,1980
2,"Lortie D 1975 Schoolteacher Sociol",3787,1975
2,"Gallup J 1999 Surveying Relig Land",3787,1999
2,"Hudson K 2007 Soc Sci Res",3787,2007
2,"Brown B 1990 Threshold Dev Adoles",3787,1990
2,"Tourangeau R 1996 Public Opin Quart",3787,1996
2,"Williams R 1980 Problems Mat Culture",3787,1980
2,"Foucault M 1970 Order Things Archaeo",3787,1970
2,"Kalmijn M 2006 Eur Sociol Rev",3787,2006
2,"Barth F 1969 Ethnic Groups Bound",3787,1969
2,"Fox C 2005 Sociol Educ",3787,2005
2,"Baum J 1994 Am J Sociol",3787,1994
2,"Kofman E 2010 Routl Res Gend Hist",3787,2010
2,"Luskin R 2002 Brit J Polit Sci",3787,2002
2,"Furstenberg F 2000 J Marriage Fam",3787,2000
2,"Reynolds J 2006 Am Sociol Rev",3787,2006
2,"Jewkes Y 2002 Captive Audience Med",3787,2002
2,"LU S 1995 Sociol Quart",3787,1995
2,"Stark E 2006 Violence Against Wom",3787,2006
